id,user_id,branch_code,account_number,balance,opened_at
5118,5118,3262,4212465,873052,2024-12-13T13:59:55.892989+00:00
5119,5119,9679,8039097,199322,2025-11-23T00:46:05.892989+00:00
5120,5120,3193,8000608,993410,2024-12-14T20:27:41.893488+00:00
5121,5121,8835,7099722,1114194,2024-10-14T11:54:46.893488+00:00
5122,5122,8162,1741012,198633,2023-03-22T20:20:18.893488+00:00
5123,5123,5796,4126819,314089,2023-06-25T22:33:38.893488+00:00
5124,5124,4789,2223346,576314,2024-08-12T09:46:14.893488+00:00
5125,5125,7691,6114232,791286,2024-11-26T17:57:19.893989+00:00
5126,5126,6651,5118809,1594099,2025-07-07T23:52:33.893989+00:00
5127,5127,9238,8139467,1025762,2025-09-05T09:47:49.893989+00:00
5128,5128,3955,2576250,1618982,2025-02-01T08:46:01.893989+00:00
5129,5129,5088,7042469,113950,2025-04-07T17:01:11.894489+00:00
5130,5130,8179,6814399,14875,2025-03-19T04:47:04.894489+00:00
5131,5131,4806,9473573,249543,2025-12-06T05:25:59.894489+00:00
5132,5132,5863,1020847,1575550,2024-01-01T03:24:56.894489+00:00
5133,5133,3095,7277124,1234690,2023-10-30T17:58:12.894489+00:00
5134,5134,9967,1033064,115631,2023-09-15T23:56:05.894989+00:00
5135,5135,9463,7080188,1122349,2023-10-30T10:03:15.894989+00:00
5136,5136,6998,2281556,1454443,2025-10-22T04:55:15.894989+00:00
5137,5137,5040,3259379,431309,2025-06-29T17:05:51.895489+00:00
5138,5138,7729,6620544,473758,2023-05-30T04:51:29.895489+00:00
5139,5139,7617,2858733,1175194,2023-07-02T21:11:02.895489+00:00
5140,5140,2601,6033319,618502,2026-01-01T22:05:12.895489+00:00
5141,5141,3502,3855370,450758,2023-10-02T19:06:55.895989+00:00
5142,5142,7108,3604142,874569,2023-12-24T17:20:41.895989+00:00
5143,5143,3205,5206517,811705,2024-08-20T11:50:40.895989+00:00
5144,5144,8296,8686165,803136,2023-10-31T02:15:29.895989+00:00
5145,5145,4194,3981925,462055,2024-04-04T20:58:13.895989+00:00
5146,5146,8377,1404357,816903,2024-09-15T23:27:34.896489+00:00
5147,5147,3190,1235954,1226764,2025-01-03T16:23:22.896489+00:00
5148,5148,4614,1059843,1158481,2024-03-31T01:23:27.896489+00:00
5149,5149,9000,8255892,845973,2025-10-20T18:32:19.896489+00:00
5150,5150,3765,8789493,627502,2023-08-15T14:02:33.896989+00:00
5151,5151,3664,2831233,349029,2025-09-16T12:48:39.896989+00:00
5152,5152,8314,8208257,331635,2024-04-16T17:50:05.896989+00:00
5153,5153,2433,5077268,698716,2025-03-28T08:39:58.896989+00:00
5154,5154,6317,3135548,213488,2023-03-24T02:01:12.896989+00:00
5155,5155,5321,8934077,124260,2024-03-25T06:47:50.897489+00:00
5156,5156,2495,5688669,430822,2025-04-27T18:39:09.897489+00:00
5157,5157,1694,9083680,763853,2025-01-07T03:47:16.897489+00:00
5158,5158,2393,9945346,560568,2025-09-15T21:16:40.897489+00:00
5159,5159,3722,6993599,1141118,2025-11-05T00:47:47.897989+00:00
5160,5160,8886,3518667,570324,2025-11-08T19:47:48.897989+00:00
5161,5161,4649,1662593,600406,2025-12-27T21:51:55.897989+00:00
5162,5162,1883,9115840,198127,2025-12-20T10:01:53.897989+00:00
5163,5163,1951,5233859,268221,2025-04-20T10:40:51.897989+00:00
5164,5164,1461,3408163,328868,2025-02-02T22:33:43.898489+00:00
5165,5165,7731,8754020,203362,2024-05-21T03:57:47.898489+00:00
5166,5166,9430,7237200,34798,2025-10-28T16:26:47.898489+00:00
5167,5167,9359,1265064,838502,2023-09-30T12:44:36.898489+00:00
5168,5168,8755,9814660,105193,2023-04-19T10:29:27.898989+00:00
5169,5169,6074,7295387,241290,2023-11-13T17:45:21.898989+00:00
5170,5170,3777,1194805,1074286,2024-03-10T17:21:18.898989+00:00
5171,5171,5030,8120573,1689552,2023-11-08T05:31:24.898989+00:00
5172,5172,3125,5241331,926601,2025-12-29T06:49:24.898989+00:00
5173,5173,5552,7041992,1236944,2025-01-31T01:03:13.899489+00:00
5174,5174,8827,8269153,1420895,2024-03-24T04:59:32.899489+00:00
5175,5175,8480,8936649,785553,2023-12-28T01:58:47.899489+00:00
5176,5176,2054,3508686,983283,2024-04-02T11:16:38.899489+00:00
5177,5177,9414,9171873,957155,2024-02-18T00:25:17.899489+00:00
5178,5178,7537,7902587,511831,2025-04-21T04:51:16.899489+00:00
5179,5179,6701,5552400,792467,2025-12-20T20:20:02.899489+00:00
5180,5180,9305,3797424,850313,2024-02-29T21:03:06.899489+00:00
5181,5181,4886,9315178,609577,2023-05-24T09:30:54.900499+00:00
5182,5182,8209,4817406,1004272,2024-07-31T05:46:22.900499+00:00
5183,5183,3932,9808270,391877,2025-07-23T03:15:21.900499+00:00
5184,5184,9791,7704077,802274,2025-10-05T18:52:12.900499+00:00
5185,5185,4297,4172311,725230,2024-01-14T05:34:43.901007+00:00
5186,5186,2543,2727005,1245304,2023-09-01T07:12:05.901007+00:00
5187,5187,3462,7401327,1035048,2024-09-27T12:49:51.901007+00:00
5188,5188,2176,3221297,240061,2025-06-16T23:25:13.901007+00:00
5189,5189,4706,4250615,1687574,2023-04-05T00:46:38.901007+00:00
5190,5190,6551,3287158,87552,2024-06-13T19:02:38.901007+00:00
5191,5191,5732,3698495,1067597,2024-03-01T09:37:48.901007+00:00
5192,5192,2900,5605394,953436,2024-12-20T21:12:23.901007+00:00
5193,5193,5831,4020031,956065,2024-09-20T14:43:26.901007+00:00
5194,5194,5071,9592636,673512,2024-12-20T14:15:17.902010+00:00
5195,5195,1804,7440322,4923,2024-09-28T09:37:25.902010+00:00
5196,5196,6108,4565351,975175,2025-09-27T18:51:52.902010+00:00
5197,5197,4207,4633132,1213018,2024-08-19T07:33:15.902516+00:00
5198,5198,7935,4120216,1405245,2024-04-21T19:48:58.902516+00:00
5199,5199,9475,5842765,345315,2025-02-02T11:54:26.902516+00:00
5200,5200,4850,8196163,584346,2023-05-02T23:23:45.902516+00:00
5201,5201,9823,4214188,129345,2025-03-24T15:01:07.902516+00:00
5202,5202,6043,2228387,1503615,2025-08-31T23:52:09.903013+00:00
5203,5203,5690,4418171,1949761,2025-01-09T01:37:27.903013+00:00
5204,5204,2760,2844257,814145,2025-03-29T02:41:44.903013+00:00
5205,5205,9145,3559387,1010626,2025-06-18T08:40:20.903013+00:00
5206,5206,7976,3239667,1058120,2024-09-26T13:44:36.903514+00:00
5207,5207,1548,2498365,661319,2024-08-08T03:10:19.903514+00:00
5208,5208,3779,9524633,772731,2025-03-01T03:15:43.903514+00:00
5209,5209,6469,5442979,345821,2023-04-25T14:13:40.903514+00:00
5210,5210,2259,1153280,281688,2024-07-08T06:42:46.904013+00:00
5211,5211,7107,6554048,1227544,2023-06-03T08:22:27.904013+00:00
5212,5212,1771,6902895,577118,2025-05-16T02:57:26.904013+00:00
5213,5213,8343,6183356,6272,2023-10-25T04:28:49.904013+00:00
5214,5214,5423,6538416,1016321,2025-05-12T15:46:22.904513+00:00
5215,5215,9864,8695010,322761,2024-03-22T10:22:31.904513+00:00
5216,5216,4537,4658749,817481,2024-09-07T11:55:12.904513+00:00
5217,5217,3630,7887532,724407,2025-07-16T02:42:40.904513+00:00
5218,5218,6364,1476352,1018989,2023-12-05T11:43:13.905013+00:00
5219,5219,1992,7727149,1267898,2024-08-22T16:01:33.905013+00:00
5220,5220,6883,3355663,64613,2023-10-29T10:30:29.905013+00:00
5221,5221,6646,6208257,12268,2025-01-09T11:28:00.905013+00:00
5222,5222,1135,2463746,289563,2024-12-17T10:27:27.905013+00:00
5223,5223,7873,4938099,20954,2024-01-01T15:58:45.905013+00:00
5224,5224,6220,7807463,34398,2024-08-08T07:57:40.905513+00:00
5225,5225,9621,3427114,151511,2026-01-08T12:56:13.905513+00:00
5226,5226,4259,4344262,286440,2024-01-24T01:30:56.905513+00:00
5227,5227,7675,6638499,279800,2024-06-02T13:30:56.906013+00:00
5228,5228,4119,3743118,415115,2024-09-25T08:33:56.906013+00:00
5229,5229,4752,1371486,1301034,2025-03-04T20:45:25.906013+00:00
5230,5230,5669,5907238,1460837,2024-07-04T09:29:27.906513+00:00
5231,5231,3078,8790719,581159,2024-10-03T12:07:48.906513+00:00
5232,5232,9385,5573139,476669,2025-12-16T17:54:20.906513+00:00
5233,5233,5446,4533535,561105,2025-10-03T00:30:19.906513+00:00
5234,5234,1369,8253674,1146441,2023-10-04T10:36:49.906513+00:00
5235,5235,4994,1688091,375238,2025-06-17T22:22:21.907013+00:00
5236,5236,8368,6237996,601963,2024-07-20T18:11:57.907013+00:00
5237,5237,8650,2086257,1716581,2023-10-10T10:13:32.907013+00:00
5238,5238,3887,1778834,1180625,2023-10-28T03:30:20.907013+00:00
5239,5239,6506,7691222,236016,2023-12-06T20:36:37.907512+00:00
5240,5240,2341,2050963,1582779,2024-07-01T00:19:48.907512+00:00
5241,5241,9290,6650217,840927,2024-09-21T04:13:51.907512+00:00
5242,5242,9862,6628742,1343951,2024-07-05T13:18:17.908013+00:00
5243,5243,8808,8441527,317,2023-07-23T23:41:41.908013+00:00
5244,5244,2862,1015349,143788,2023-02-11T14:03:24.908013+00:00
5245,5245,2737,1499971,915011,2023-11-06T21:21:21.908013+00:00
5246,5246,5928,5229774,756966,2023-02-21T03:07:27.908512+00:00
5247,5247,6234,7890495,22536,2024-06-01T09:14:29.908512+00:00
5248,5248,5380,7035108,675662,2023-09-25T13:00:42.908512+00:00
5249,5249,4134,7558510,1389809,2025-07-16T03:42:48.908512+00:00
5250,5250,6624,4261598,349260,2026-02-01T05:22:37.909012+00:00
5251,5251,9765,3358450,455685,2024-11-14T15:51:04.909012+00:00
5252,5252,5343,4802417,631540,2023-04-21T08:03:44.909012+00:00
5253,5253,5686,6123018,847925,2024-04-18T04:34:19.909012+00:00
5254,5254,2226,3798969,202067,2023-11-15T10:16:17.909513+00:00
5255,5255,3639,4248382,712857,2025-05-30T11:47:25.909513+00:00
5256,5256,5970,9477328,544057,2024-11-26T07:11:08.909513+00:00
5257,5257,1977,4080805,375014,2023-09-27T04:57:23.909513+00:00
5258,5258,3238,3925809,830290,2024-01-06T09:27:38.909513+00:00
5259,5259,8352,5092834,1218027,2023-11-07T08:40:35.909513+00:00
5260,5260,3816,8771233,791170,2024-10-17T16:08:04.909513+00:00
5261,5261,1899,6335039,634651,2025-09-11T15:24:09.909513+00:00
5262,5262,3092,1591529,1003507,2026-02-07T01:43:58.909513+00:00
5263,5263,7944,9287019,786116,2024-07-25T10:50:04.910515+00:00
5264,5264,1949,9721170,1159458,2026-01-11T02:49:13.910515+00:00
5265,5265,7994,5736473,1286495,2024-02-17T06:37:24.910515+00:00
5266,5266,4013,4841254,1419025,2024-03-23T07:53:24.910515+00:00
5267,5267,4022,4884385,193521,2025-10-09T04:35:36.910515+00:00
5268,5268,8217,6925771,1454341,2025-01-18T15:30:21.911017+00:00
5269,5269,3373,3851173,17696,2023-12-24T05:04:17.911017+00:00
5270,5270,5137,6194235,176264,2024-03-31T20:58:51.911017+00:00
5271,5271,3529,2314527,452468,2023-07-06T03:16:53.911017+00:00
5272,5272,4884,8597050,527102,2025-10-01T10:18:21.911517+00:00
5273,5273,2512,1631895,519860,2024-06-25T23:13:00.911517+00:00
5274,5274,7871,6796028,287443,2024-12-18T23:04:16.911517+00:00
5275,5275,4423,7123970,769255,2025-03-03T02:25:17.911517+00:00
5276,5276,1266,7980545,1502802,2025-11-26T08:09:52.911517+00:00
5277,5277,1779,5964713,1116453,2024-05-07T08:40:38.911517+00:00
5278,5278,5889,8460966,28273,2024-08-09T10:05:11.911517+00:00
5279,5279,3735,4508991,1656642,2025-01-19T09:42:55.911517+00:00
5280,5280,6746,8053973,189641,2023-12-19T09:57:29.912531+00:00
5281,5281,9107,5173780,789301,2023-12-12T10:43:57.912531+00:00
5282,5282,8559,6764253,1149589,2024-09-02T21:56:42.912531+00:00
5283,5283,5158,8920217,711292,2025-05-01T14:03:17.912531+00:00
5284,5284,4029,8469112,896713,2024-02-11T15:48:04.913037+00:00
5285,5285,4294,1093667,1217172,2025-09-20T22:16:42.913037+00:00
5286,5286,1749,8517340,237836,2025-01-24T12:33:26.913037+00:00
5287,5287,6472,6295353,1101662,2023-08-01T06:48:04.913037+00:00
5288,5288,6109,1337673,621003,2023-02-21T11:10:57.913037+00:00
5289,5289,3184,3449977,531936,2025-03-28T14:16:25.913537+00:00
5290,5290,7597,6606237,1084092,2025-06-07T02:22:45.913537+00:00
5291,5291,8033,6098517,103491,2024-05-31T09:22:46.913537+00:00
5292,5292,8312,8771331,187563,2025-08-06T03:47:58.913537+00:00
5293,5293,6026,4785448,1136962,2025-11-11T07:52:57.913537+00:00
5294,5294,6357,5595183,19974,2023-10-14T18:38:32.914037+00:00
5295,5295,3040,8829243,456771,2023-10-02T16:03:49.914037+00:00
5296,5296,2416,2596914,929463,2024-03-26T18:29:52.914037+00:00
5297,5297,8205,9597238,1267402,2025-09-13T15:05:01.914037+00:00
5298,5298,7532,7659462,1636542,2024-09-06T06:53:01.914537+00:00
5299,5299,5588,2920814,331567,2023-11-12T23:50:08.914537+00:00
5300,5300,7950,9383034,1275590,2025-07-13T23:22:40.914537+00:00
5301,5301,9830,4925821,415033,2023-04-22T10:42:54.914537+00:00
5302,5302,8397,4257531,888,2025-03-15T19:48:55.914537+00:00
5303,5303,6367,5084909,1342922,2026-01-07T09:59:49.915037+00:00
5304,5304,5950,8873765,121467,2025-03-22T19:55:55.915037+00:00
5305,5305,4586,1114664,1250426,2025-05-11T12:43:05.915037+00:00
5306,5306,6570,7951011,892842,2025-11-03T00:15:29.915037+00:00
5307,5307,5241,1508237,1055159,2023-08-12T14:39:37.915537+00:00
5308,5308,1195,3572196,1793079,2023-11-02T10:14:24.915537+00:00
5309,5309,7260,2922300,284291,2024-01-19T22:40:11.915537+00:00
5310,5310,2805,6665155,840678,2024-05-21T11:27:21.915537+00:00
5311,5311,4371,9975091,983963,2025-06-01T21:07:36.915537+00:00
5312,5312,7269,5539659,1328016,2025-03-16T22:17:07.916045+00:00
5313,5313,7325,5715773,1168122,2024-10-19T15:51:35.916045+00:00
5314,5314,6375,4917408,1013393,2025-06-10T07:57:39.916045+00:00
5315,5315,1207,6244372,499932,2025-09-23T02:12:38.916045+00:00
5316,5316,8969,5815649,713986,2023-04-28T20:35:10.916045+00:00
5317,5317,4589,8738996,1126748,2024-12-09T05:32:21.916537+00:00
5318,5318,1828,5203104,306439,2023-06-29T21:03:45.916537+00:00
5319,5319,6406,5493619,1318892,2025-09-06T14:35:53.916537+00:00
5320,5320,2273,6623775,1267419,2025-02-20T15:35:17.916537+00:00
5321,5321,8484,6030859,458738,2025-03-10T00:41:33.917037+00:00
5322,5322,5760,5910734,87372,2024-10-14T17:29:35.917037+00:00
5323,5323,9438,6517333,1637573,2024-06-11T14:56:56.917037+00:00
5324,5324,5030,9864500,378255,2023-05-03T10:29:22.917037+00:00
5325,5325,9987,7800691,845077,2023-12-19T12:01:41.917037+00:00
5326,5326,7064,7700387,569521,2025-08-08T21:32:45.917537+00:00
5327,5327,5961,5445675,1580906,2023-10-29T01:23:39.917537+00:00
5328,5328,5018,1184056,911316,2025-07-29T19:55:48.917537+00:00
5329,5329,8463,7895592,1165843,2024-12-10T01:42:30.917537+00:00
5330,5330,5748,9093648,751361,2025-11-16T12:23:17.918037+00:00
5331,5331,3938,2947828,1006548,2023-10-15T06:00:57.918037+00:00
5332,5332,3110,3290500,1117008,2024-09-02T23:44:36.918037+00:00
5333,5333,5691,5494601,842600,2025-11-01T17:35:39.918037+00:00
5334,5334,8011,8445418,1912271,2025-12-11T05:17:15.918537+00:00
5335,5335,4356,8924304,396466,2024-08-30T13:37:10.918537+00:00
5336,5336,1314,2062029,172811,2023-03-05T17:35:39.918537+00:00
5337,5337,7364,5804926,855443,2025-02-24T12:06:45.918537+00:00
5338,5338,3745,8960366,1972052,2025-05-06T05:26:05.918537+00:00
5339,5339,3262,9214569,1587955,2024-10-10T04:02:44.919037+00:00
5340,5340,8670,2224513,1041580,2025-10-02T22:41:12.919037+00:00
5341,5341,2373,2672895,586024,2025-02-12T15:05:49.919037+00:00
5342,5342,3578,2898269,1495769,2024-06-10T18:01:31.919037+00:00
5343,5343,9110,7359889,191524,2024-03-29T23:35:30.919037+00:00
5344,5344,7814,9937468,864764,2024-04-29T00:21:34.919537+00:00
5345,5345,7496,8672519,510702,2024-01-02T19:06:49.919537+00:00
5346,5346,6746,9051901,428879,2024-01-20T07:38:02.919537+00:00
5347,5347,5268,8552920,537890,2024-04-26T02:38:54.919537+00:00
5348,5348,2512,1410504,996541,2025-02-25T11:53:09.919537+00:00
5349,5349,5050,7426549,1306139,2024-11-01T12:45:47.919537+00:00
5350,5350,3989,9306657,749352,2024-02-24T19:49:08.919537+00:00
5351,5351,1369,5576431,1680505,2024-04-25T23:42:05.919537+00:00
5352,5352,6625,9133710,412302,2023-04-04T20:33:52.919537+00:00
5353,5353,5775,1110421,302819,2025-02-14T01:02:02.920539+00:00
5354,5354,5401,3762556,780059,2023-05-04T01:23:33.920539+00:00
5355,5355,9662,7337124,1836607,2023-09-27T22:23:04.920539+00:00
5356,5356,7526,1065119,657289,2024-05-20T06:41:16.920539+00:00
5357,5357,1308,5418472,39972,2024-02-16T05:59:43.921042+00:00
5358,5358,6622,6594974,1304663,2023-07-02T20:33:15.921042+00:00
5359,5359,4981,4812333,743205,2024-10-22T14:12:31.921042+00:00
5360,5360,2731,5655176,927169,2025-09-21T06:11:53.921042+00:00
5361,5361,1632,5850205,898282,2025-07-18T11:11:22.921042+00:00
5362,5362,1863,3736492,116395,2023-08-13T13:11:02.921542+00:00
5363,5363,6421,8769685,916005,2025-07-12T11:04:33.921542+00:00
5364,5364,5763,9436010,609789,2023-07-18T09:22:44.921542+00:00
5365,5365,2388,5524170,1222023,2025-07-16T03:27:29.922042+00:00
5366,5366,6988,6982030,1532674,2023-08-16T20:04:02.922042+00:00
5367,5367,1603,3046539,969594,2024-03-21T01:13:25.922042+00:00
5368,5368,1612,3611485,2144068,2025-11-15T22:04:20.922042+00:00
5369,5369,9120,9103493,1230095,2023-02-22T17:52:04.922042+00:00
5370,5370,7124,9630857,565103,2025-05-21T00:55:49.922042+00:00
5371,5371,9294,8742017,1641808,2025-04-30T06:25:03.922042+00:00
5372,5372,3651,4652315,960302,2023-07-18T18:22:29.922042+00:00
5373,5373,9178,3619598,728871,2024-10-08T04:06:21.922042+00:00
5374,5374,2597,2802743,233035,2023-08-07T17:58:46.923045+00:00
5375,5375,9136,6656104,1377876,2024-04-30T04:27:01.923045+00:00
5376,5376,2566,9456141,133788,2025-04-17T07:20:17.923045+00:00
5377,5377,7250,4236533,483522,2025-09-12T01:55:55.923547+00:00
5378,5378,9240,9702598,92754,2026-01-07T11:05:19.923547+00:00
5379,5379,9019,4093134,970248,2025-07-23T18:02:55.923547+00:00
5380,5380,1574,8377194,191214,2024-06-30T03:49:28.923547+00:00
5381,5381,7003,4679063,186024,2023-08-28T13:16:30.924047+00:00
5382,5382,9071,4233485,2020348,2023-09-06T13:14:57.924047+00:00
5383,5383,2831,2594980,23179,2025-05-17T13:31:20.924047+00:00
5384,5384,2647,5050575,1327199,2024-07-23T11:55:09.924047+00:00
5385,5385,5547,2472098,303072,2024-10-27T04:07:45.924548+00:00
5386,5386,2986,5646589,325713,2023-11-06T12:12:10.924548+00:00
5387,5387,3246,5673242,22716,2023-03-02T16:35:42.924548+00:00
5388,5388,2624,4662098,1412559,2023-06-28T07:10:13.924548+00:00
5389,5389,1362,2906672,1617235,2024-08-14T04:49:25.925047+00:00
5390,5390,9204,7997911,113787,2023-08-08T19:14:35.925047+00:00
5391,5391,5091,9619748,628442,2025-11-05T11:53:16.925047+00:00
5392,5392,1535,4514805,1193366,2025-04-18T22:05:43.925047+00:00
5393,5393,6244,6738685,129864,2025-01-26T16:56:35.925547+00:00
5394,5394,9445,5415170,1307420,2025-02-08T16:23:04.925547+00:00
5395,5395,8646,5952097,626392,2023-09-15T00:21:19.925547+00:00
5396,5396,8086,7069386,530625,2023-10-04T16:40:53.926048+00:00
5397,5397,4998,7664015,820199,2025-07-16T09:03:46.926048+00:00
5398,5398,5782,6669539,526732,2025-09-01T10:37:22.926048+00:00
5399,5399,4419,2949473,274940,2024-10-29T03:44:58.926048+00:00
5400,5400,3689,2967747,982057,2023-04-02T13:14:19.926548+00:00
5401,5401,9605,7815666,1080364,2024-08-23T02:46:03.926548+00:00
5402,5402,2274,6059382,1084131,2025-12-09T19:02:15.926548+00:00
5403,5403,2418,1542817,1013116,2024-05-28T11:30:32.926548+00:00
5404,5404,4610,7993604,373855,2025-01-22T02:53:41.926548+00:00
5405,5405,5250,7530552,482259,2023-12-26T13:28:11.927048+00:00
5406,5406,2364,2654494,228925,2025-04-01T17:07:35.927048+00:00
5407,5407,4805,8381605,1420876,2025-07-27T12:59:00.927048+00:00
5408,5408,5790,2241202,566074,2024-04-28T20:09:54.927048+00:00
5409,5409,1594,7940923,74979,2023-12-27T11:26:00.927547+00:00
5410,5410,7383,3416200,1034800,2023-11-01T10:36:08.927547+00:00
5411,5411,5525,8450431,9897,2024-11-20T12:10:42.927547+00:00
5412,5412,4750,5205472,1384272,2023-05-05T06:46:26.927547+00:00
5413,5413,9958,4364333,656724,2025-12-04T22:21:09.927547+00:00
5414,5414,3813,7290910,295268,2026-02-04T19:47:47.928047+00:00
5415,5415,6572,9372587,1458054,2025-10-21T02:09:01.928047+00:00
5416,5416,3643,4293114,382044,2023-02-20T12:23:54.928047+00:00
5417,5417,9275,5046014,1509087,2024-09-30T14:57:41.928047+00:00
5418,5418,6019,3200142,910857,2024-12-28T13:25:20.928555+00:00
5419,5419,6391,5397103,1657988,2024-07-02T20:00:21.928555+00:00
5420,5420,6987,6185993,308568,2024-03-08T19:24:37.928555+00:00
5421,5421,8815,1782292,191512,2023-09-12T16:36:25.929047+00:00
5422,5422,4070,1516853,34498,2024-11-08T13:42:21.929047+00:00
5423,5423,6113,1962371,132293,2025-07-23T18:28:11.929047+00:00
5424,5424,2164,1841418,1462309,2023-12-23T13:19:46.929047+00:00
5425,5425,9497,7980068,600653,2024-03-22T20:27:37.929547+00:00
5426,5426,5028,8373644,947793,2025-04-12T07:31:26.929547+00:00
5427,5427,5329,5841713,1443,2024-03-18T16:13:45.929547+00:00
5428,5428,7271,7217437,1305553,2026-02-01T06:18:40.929547+00:00
5429,5429,8191,6867331,635344,2023-06-03T05:41:40.929547+00:00
5430,5430,8340,7592909,821425,2024-06-29T20:56:44.929547+00:00
5431,5431,9980,4378878,884954,2025-05-17T09:26:20.929547+00:00
5432,5432,6132,5712817,548185,2025-03-02T07:24:30.929547+00:00
5433,5433,3195,6912606,1106366,2025-05-24T14:40:13.929547+00:00
5434,5434,3200,8700901,842080,2023-11-30T07:48:04.929547+00:00
5435,5435,1598,6856928,1741254,2023-03-12T15:56:02.930558+00:00
5436,5436,3252,6993645,990484,2025-10-28T10:07:06.930558+00:00
5437,5437,4925,3854210,244465,2025-03-22T01:29:02.930558+00:00
5438,5438,7011,1391982,584429,2023-11-23T00:56:58.930558+00:00
5439,5439,2395,9061760,1340684,2023-10-24T04:31:25.931064+00:00
5440,5440,9849,3373701,1031067,2025-01-28T04:53:46.931064+00:00
5441,5441,6322,1964091,503969,2023-05-09T19:09:34.931064+00:00
5442,5442,7102,2863214,1052540,2025-01-15T12:40:54.931564+00:00
5443,5443,2804,5043876,11848,2024-02-29T00:50:34.931564+00:00
5444,5444,3114,4087247,109288,2025-07-16T22:43:05.931564+00:00
5445,5445,4701,8451451,1131994,2023-07-10T05:13:43.931564+00:00
5446,5446,3591,4478516,796837,2023-03-09T05:45:57.932065+00:00
5447,5447,1435,7552826,1415683,2024-10-31T04:34:16.932065+00:00
5448,5448,4504,4868908,1156207,2023-07-13T17:02:37.932065+00:00
5449,5449,6934,8307459,1582738,2024-09-21T05:10:11.932065+00:00
5450,5450,1413,5793205,624295,2024-01-24T08:03:44.932065+00:00
5451,5451,3808,4118228,1108585,2023-08-03T20:55:46.932572+00:00
5452,5452,4328,2013361,194870,2026-01-30T19:07:49.932572+00:00
5453,5453,1773,7579817,609815,2023-04-29T19:51:59.932572+00:00
5454,5454,1271,2678434,1072163,2024-11-21T01:49:12.932572+00:00
5455,5455,7557,6641983,229265,2024-03-05T04:42:12.932572+00:00
5456,5456,1332,9857345,238534,2025-04-12T00:58:29.932572+00:00
5457,5457,7554,1212745,147268,2025-10-23T12:22:35.932572+00:00
5458,5458,6324,5452331,684939,2024-06-22T22:20:55.932572+00:00
5459,5459,7674,4397018,312374,2023-05-19T14:13:37.933584+00:00
5460,5460,5079,4596859,969072,2023-02-26T18:30:05.933584+00:00
5461,5461,7597,3253989,122008,2023-07-17T02:08:17.933584+00:00
5462,5462,3917,8657532,586440,2023-05-31T07:10:39.933584+00:00
5463,5463,7937,9357170,259808,2025-01-26T12:42:16.934091+00:00
5464,5464,3817,9520908,894264,2023-11-12T00:12:42.934091+00:00
5465,5465,6953,2540148,112808,2024-09-25T14:18:15.934091+00:00
5466,5466,4830,9057154,730144,2023-05-03T02:47:02.934091+00:00
5467,5467,9301,2241313,435176,2023-05-16T06:26:42.934591+00:00
5468,5468,2151,6257741,1027572,2024-06-02T16:03:28.934591+00:00
5469,5469,5627,8271099,470034,2024-01-31T03:14:17.934591+00:00
5470,5470,9202,7644242,324018,2025-10-20T01:11:34.934591+00:00
5471,5471,6555,2207385,104655,2025-01-08T20:17:49.935091+00:00
5472,5472,5537,5623795,797666,2025-01-27T05:21:57.935091+00:00
5473,5473,4590,1195927,29581,2024-04-06T22:13:15.935091+00:00
5474,5474,7682,3606763,647910,2025-02-16T07:59:27.935091+00:00
5475,5475,8663,3304587,356166,2024-06-01T03:35:13.935598+00:00
5476,5476,9067,6050977,87187,2025-01-11T22:46:37.935598+00:00
5477,5477,4184,9370051,765215,2023-12-08T21:02:26.935598+00:00
5478,5478,5530,6235515,719207,2025-04-01T06:30:56.935598+00:00
5479,5479,7258,7948885,1280385,2023-09-19T11:57:06.935598+00:00
5480,5480,8403,9677596,1395320,2024-11-14T14:02:20.936091+00:00
5481,5481,7127,5571226,580092,2023-09-30T01:58:06.936091+00:00
5482,5482,5043,4112912,1032696,2024-08-09T17:16:23.936091+00:00
5483,5483,7510,7393697,895791,2025-04-29T21:52:23.936091+00:00
5484,5484,2027,4693383,418712,2025-11-03T23:18:19.936591+00:00
5485,5485,1200,9865792,1179679,2025-05-30T04:00:52.936591+00:00
5486,5486,9373,2577695,1941841,2025-10-15T01:29:01.936591+00:00
5487,5487,7299,3453556,1402518,2023-06-28T00:35:09.936591+00:00
5488,5488,1549,8403174,775203,2023-08-26T17:53:09.937091+00:00
5489,5489,9581,6684663,540244,2024-01-09T22:35:08.937091+00:00
5490,5490,7204,4679449,473873,2024-03-15T10:29:04.937091+00:00
5491,5491,6816,1721049,744372,2023-12-24T12:05:32.937091+00:00
5492,5492,5171,4779688,214852,2025-03-03T21:09:19.937591+00:00
5493,5493,6142,2927512,74058,2023-10-22T05:49:50.937591+00:00
5494,5494,9173,7887615,733122,2023-05-17T05:15:19.937591+00:00
5495,5495,7938,5352976,706831,2023-11-20T22:09:57.937591+00:00
5496,5496,7150,6029666,242713,2024-08-24T08:06:41.937591+00:00
5497,5497,7491,6485122,554193,2024-07-06T02:20:33.938091+00:00
5498,5498,3115,7780399,550897,2023-12-25T21:54:29.938091+00:00
5499,5499,1416,2113585,1783212,2025-03-07T07:27:11.938091+00:00
5500,5500,3717,7842517,710726,2025-01-12T13:04:22.938091+00:00
5501,5501,5559,5097990,1054418,2023-05-22T00:24:48.938591+00:00
