user_id,postal_code,prefecture,city,address_line1,address_line2,proof_file_path,proof_file_data,status,created_at
4889,255-9587,長崎県,横浜市都筑区,469 林 Street,,,,APPROVED,2025-01-05T10:09:16.366780+00:00
4889,285-2493,山口県,横浜市栄区,539 加藤 Street,,,,REJECTED,2025-01-26T11:28:10.366780+00:00
4889,708-7039,埼玉県,杉並区,418 後藤 Street,パーク,,,APPROVED,2025-11-21T04:27:28.366780+00:00
4893,623-0851,山形県,中央区,925 鈴木 Street,,,,APPROVED,2024-07-09T15:07:28.366780+00:00
4893,639-3354,群馬県,墨田区,199 藤田 Street,シャルム,,,REJECTED,2024-12-26T19:19:05.366780+00:00
4896,071-5034,茨城県,東村山市,506 鈴木 Street,,,,PENDING,2024-04-26T00:22:56.366780+00:00
4896,364-7601,山口県,川崎市宮前区,051 高橋 Street,,,,PENDING,2024-06-16T21:40:51.366780+00:00
4896,431-3016,新潟県,横浜市磯子区,406 吉田 Street,,,,APPROVED,2025-12-07T10:58:39.366780+00:00
4897,654-9080,栃木県,板橋区,067 村上 Street,,,,PENDING,2025-06-05T12:55:36.366780+00:00
4907,131-4331,長崎県,匝瑳市,772 木村 Street,,,,REJECTED,2025-02-02T17:20:54.367278+00:00
4907,543-1499,岩手県,青梅市,832 鈴木 Street,,,,APPROVED,2025-09-14T16:11:01.367278+00:00
4908,136-8513,福島県,山武市,089 斉藤 Street,シティ,,,REJECTED,2024-08-30T16:22:45.367278+00:00
4908,253-9837,千葉県,安房郡鋸南町,285 遠藤 Street,,,,PENDING,2025-06-05T00:09:32.367278+00:00
4908,109-4125,茨城県,小笠原村,994 松本 Street,シャルム,,,REJECTED,2026-02-01T02:25:47.367278+00:00
4922,557-2229,岩手県,渋谷区,242 坂本 Street,,,,APPROVED,2025-07-13T20:50:36.367278+00:00
4922,424-3802,熊本県,北区,604 森 Street,シャルム,,,PENDING,2026-01-17T06:23:52.367278+00:00
4926,515-0477,岡山県,稲城市,499 山下 Street,,,,APPROVED,2024-10-18T02:32:15.367278+00:00
4927,588-9481,茨城県,墨田区,361 佐藤 Street,パレス,,,REJECTED,2024-02-17T18:33:13.367278+00:00
4927,351-3369,大阪府,川崎市中原区,051 鈴木 Street,,,,REJECTED,2024-05-18T17:47:54.367278+00:00
4927,618-1193,宮崎県,府中市,173 福田 Street,シティ,,,REJECTED,2026-02-06T04:23:37.367278+00:00
4933,577-2112,岡山県,豊島区,071 林 Street,,,,REJECTED,2024-03-17T19:21:26.367278+00:00
4936,980-1128,栃木県,西多摩郡瑞穂町,649 高橋 Street,コート,,,APPROVED,2024-05-23T07:22:22.367278+00:00
4936,843-5507,愛媛県,印旛郡本埜村,794 伊藤 Street,パーク,,,APPROVED,2024-06-15T02:50:26.367278+00:00
4944,994-2290,福井県,長生郡長生村,038 藤原 Street,コート,,,PENDING,2024-12-19T06:30:47.367278+00:00
4947,622-2309,東京都,横浜市旭区,353 斉藤 Street,,,,REJECTED,2024-03-31T00:28:38.367278+00:00
4947,803-0788,大阪府,国立市,535 田中 Street,シティ,,,APPROVED,2024-08-02T23:23:38.367278+00:00
4947,823-3331,鳥取県,横浜市西区,789 斎藤 Street,,,,REJECTED,2024-08-27T02:30:32.367278+00:00
4954,823-0022,埼玉県,香取郡多古町,818 小林 Street,コーポ,,,REJECTED,2024-10-15T13:49:22.367278+00:00
4954,566-1341,福岡県,横浜市磯子区,518 村上 Street,,,,PENDING,2025-02-25T06:06:13.367278+00:00
4970,868-0267,長崎県,我孫子市,147 池田 Street,,,,REJECTED,2024-06-26T16:29:26.367278+00:00
4970,752-8237,栃木県,白井市,775 鈴木 Street,コーポ,,,APPROVED,2025-07-17T07:10:36.367278+00:00
4980,115-4898,福島県,横浜市港北区,967 佐々木 Street,コーポ,,,REJECTED,2025-10-01T17:18:04.367778+00:00
4980,607-6135,愛知県,狛江市,071 山田 Street,,,,PENDING,2025-10-08T08:51:16.367778+00:00
4984,352-2318,佐賀県,足立区,396 遠藤 Street,,,,REJECTED,2024-09-14T22:52:18.367778+00:00
4985,271-8186,東京都,東久留米市,099 高橋 Street,,,,APPROVED,2025-07-16T14:36:57.367778+00:00
4992,343-7802,和歌山県,狛江市,416 佐藤 Street,,,,REJECTED,2024-10-19T21:06:29.367778+00:00
4997,267-1583,宮崎県,小金井市,799 小林 Street,,,,PENDING,2025-08-31T05:48:42.367778+00:00
5017,965-6733,栃木県,山武郡芝山町,528 井上 Street,,,,APPROVED,2025-03-22T18:31:19.367778+00:00
5017,449-7171,島根県,西多摩郡奥多摩町,568 山田 Street,クレスト,,,PENDING,2026-01-10T23:07:16.367778+00:00
5023,355-7818,栃木県,印旛郡酒々井町,213 藤井 Street,,,,REJECTED,2024-10-31T00:03:41.367778+00:00
5023,916-1585,島根県,横浜市旭区,850 坂本 Street,シャルム,,,REJECTED,2025-06-13T13:33:50.367778+00:00
5032,795-5398,長野県,荒川区,128 山崎 Street,,,,REJECTED,2025-03-23T03:14:21.367778+00:00
5043,436-7112,愛知県,清瀬市,609 小林 Street,クレスト,,,APPROVED,2024-10-13T07:50:28.367778+00:00
5043,860-0804,山梨県,鴨川市,088 山本 Street,,,,PENDING,2025-07-01T06:49:48.367778+00:00
5050,741-6569,北海道,狛江市,377 前田 Street,コート,,,PENDING,2024-08-08T08:50:41.367778+00:00
5053,581-2538,茨城県,山武郡芝山町,440 藤原 Street,,,,APPROVED,2024-07-04T08:02:23.367778+00:00
5053,114-8362,福岡県,八千代市,074 小林 Street,クレスト,,,PENDING,2025-01-28T04:26:49.367778+00:00
5053,995-8160,埼玉県,横浜市緑区,347 山下 Street,パーク,,,APPROVED,2025-12-07T05:01:24.367778+00:00
5061,906-6395,岐阜県,川崎市高津区,779 長谷川 Street,ハイツ,,,REJECTED,2024-04-03T18:54:28.367778+00:00
5061,672-3486,群馬県,四街道市,339 村上 Street,,,,PENDING,2024-06-18T17:19:23.367778+00:00
5061,535-5116,広島県,福生市,999 西村 Street,クレスト,,,PENDING,2024-10-18T13:58:07.367778+00:00
5062,237-7813,島根県,横浜市中区,944 中村 Street,コーポ,,,PENDING,2026-01-28T21:23:43.368276+00:00
5069,617-4985,沖縄県,横浜市戸塚区,545 岡本 Street,アーバン,,,REJECTED,2025-04-18T19:13:37.368276+00:00
5069,070-6770,山口県,多摩市,427 佐藤 Street,,,,REJECTED,2025-09-03T03:13:34.368276+00:00
5078,266-8712,広島県,目黒区,184 斎藤 Street,,,,APPROVED,2024-11-28T02:08:48.368276+00:00
5078,950-5738,新潟県,匝瑳市,902 松本 Street,コート,,,PENDING,2025-08-01T04:08:33.368276+00:00
5111,061-6341,佐賀県,横浜市瀬谷区,407 斎藤 Street,シャルム,,,PENDING,2024-04-04T05:49:07.368276+00:00
5113,168-0581,富山県,横浜市港南区,213 山口 Street,,,,APPROVED,2024-06-12T02:58:38.368276+00:00
5127,676-3923,富山県,立川市,066 後藤 Street,パレス,,,REJECTED,2024-09-19T21:38:24.368276+00:00
5127,287-2212,石川県,北区,985 遠藤 Street,パーク,,,REJECTED,2025-05-10T02:12:55.368276+00:00
5127,903-4266,新潟県,西多摩郡檜原村,514 藤井 Street,,,,REJECTED,2025-08-01T04:55:20.368276+00:00
5131,619-4038,愛媛県,香取郡多古町,957 渡辺 Street,,,,APPROVED,2025-03-14T11:58:14.368276+00:00
5131,363-5950,岡山県,国立市,528 斉藤 Street,シティ,,,REJECTED,2025-05-25T10:10:36.368276+00:00
5152,107-0680,長崎県,長生郡白子町,049 小林 Street,パレス,,,APPROVED,2026-02-01T20:32:09.368276+00:00
5162,640-6099,宮城県,中野区,736 中村 Street,コーポ,,,REJECTED,2024-08-18T00:02:47.368276+00:00
5162,710-2423,京都府,目黒区,777 山口 Street,,,,PENDING,2024-10-12T16:08:12.368276+00:00
5162,465-7932,千葉県,山武市,756 山口 Street,,,,PENDING,2025-11-28T12:43:58.368276+00:00
5164,314-3952,埼玉県,横浜市緑区,688 後藤 Street,,,,REJECTED,2024-05-19T09:26:57.368276+00:00
5194,057-5422,静岡県,荒川区,643 山口 Street,,,,APPROVED,2024-10-19T08:13:59.368276+00:00
5194,765-5865,宮城県,横浜市旭区,530 高橋 Street,パレス,,,APPROVED,2025-02-01T08:43:05.368276+00:00
5194,450-0118,茨城県,安房郡鋸南町,721 藤田 Street,,,,REJECTED,2026-01-24T21:23:53.368276+00:00
5198,951-4968,栃木県,南房総市,968 高橋 Street,,,,APPROVED,2024-08-14T08:03:23.368276+00:00
5198,282-5369,神奈川県,あきる野市,511 藤田 Street,,,,REJECTED,2025-08-29T15:55:27.368276+00:00
5200,430-0415,島根県,夷隅郡御宿町,344 太田 Street,ハイツ,,,PENDING,2024-04-08T16:40:35.368276+00:00
5200,989-4575,長野県,富里市,354 鈴木 Street,,,,APPROVED,2025-07-25T02:15:02.368276+00:00
5200,462-0305,北海道,横浜市神奈川区,725 吉田 Street,シティ,,,APPROVED,2025-11-13T23:30:38.368276+00:00
5202,468-2335,奈良県,利島村,190 長谷川 Street,,,,APPROVED,2024-03-23T20:53:27.368276+00:00
5208,481-3702,三重県,川崎市川崎区,838 中川 Street,,,,REJECTED,2024-11-27T07:52:42.368276+00:00
5210,576-6001,新潟県,横浜市保土ケ谷区,122 斉藤 Street,,,,PENDING,2025-03-30T20:44:46.368276+00:00
5210,489-2454,長崎県,小平市,634 福田 Street,パレス,,,PENDING,2025-10-18T19:48:19.368276+00:00
5222,182-2151,宮城県,横浜市瀬谷区,118 小林 Street,コーポ,,,APPROVED,2025-05-06T02:27:47.368276+00:00
5228,323-1631,秋田県,足立区,428 遠藤 Street,シティ,,,PENDING,2025-04-29T17:00:17.368276+00:00
5230,111-0709,宮城県,江戸川区,892 後藤 Street,,,,PENDING,2025-02-15T12:59:18.368276+00:00
5230,459-3707,和歌山県,八丈島八丈町,948 藤原 Street,,,,PENDING,2026-01-09T16:44:17.368276+00:00
5245,694-8893,福島県,羽村市,854 渡辺 Street,,,,APPROVED,2024-09-29T13:13:54.368276+00:00
5245,032-4582,三重県,練馬区,042 吉田 Street,,,,REJECTED,2025-10-30T01:57:07.368276+00:00
5260,507-1471,大阪府,浦安市,309 池田 Street,,,,APPROVED,2025-03-22T08:45:09.368276+00:00
5271,013-8520,大分県,台東区,387 松田 Street,,,,REJECTED,2024-03-06T18:43:59.368276+00:00
5271,205-2916,熊本県,匝瑳市,753 長谷川 Street,コーポ,,,REJECTED,2025-09-14T16:06:44.368276+00:00
5273,595-8663,埼玉県,横浜市磯子区,098 木村 Street,,,,PENDING,2024-03-02T13:29:31.368276+00:00
5273,318-5945,熊本県,江東区,976 田中 Street,,,,APPROVED,2024-12-06T06:37:54.368276+00:00
5273,089-5962,茨城県,青ヶ島村,355 山田 Street,パーク,,,REJECTED,2025-10-28T02:23:55.368276+00:00
5279,618-1135,北海道,川崎市高津区,381 松田 Street,コーポ,,,REJECTED,2024-07-02T20:32:23.368276+00:00
5279,512-4649,富山県,川崎市高津区,255 鈴木 Street,,,,REJECTED,2024-07-09T14:45:18.368276+00:00
5279,745-7838,広島県,文京区,934 岡田 Street,,,,REJECTED,2025-09-15T16:25:19.368276+00:00
5286,817-1332,北海道,印旛郡本埜村,742 山田 Street,シティ,,,PENDING,2024-05-05T16:26:40.369279+00:00
5286,589-7538,山梨県,東村山市,643 藤井 Street,,,,APPROVED,2024-05-20T04:12:40.369279+00:00
5286,358-3705,山形県,西多摩郡日の出町,546 近藤 Street,,,,REJECTED,2024-07-29T13:28:48.369279+00:00
5288,836-5591,鹿児島県,大島町,106 松本 Street,,,,PENDING,2025-02-22T02:56:05.369279+00:00
5309,943-4245,山形県,山武市,016 清水 Street,パレス,,,PENDING,2024-03-25T23:05:28.369279+00:00
5309,044-8765,茨城県,西多摩郡奥多摩町,668 青木 Street,,,,REJECTED,2024-12-04T21:40:39.369279+00:00
5309,974-3747,島根県,日野市,305 小林 Street,ハイツ,,,PENDING,2024-12-27T16:16:02.369279+00:00
5311,605-8487,山形県,日野市,173 岡本 Street,,,,REJECTED,2024-10-13T22:18:37.369279+00:00
5311,520-7334,青森県,横浜市瀬谷区,493 鈴木 Street,,,,PENDING,2025-10-22T20:42:09.369279+00:00
5311,193-5972,東京都,西多摩郡日の出町,660 中村 Street,,,,PENDING,2025-12-12T02:27:15.369279+00:00
5317,068-7533,秋田県,小笠原村,382 阿部 Street,コート,,,APPROVED,2025-08-03T12:16:53.369279+00:00
5326,443-6004,愛知県,日野市,315 木村 Street,クレスト,,,REJECTED,2024-03-16T04:40:05.369279+00:00
5326,645-9939,長崎県,小平市,958 加藤 Street,,,,PENDING,2024-10-05T01:56:18.369279+00:00
5326,758-4685,新潟県,八王子市,237 中村 Street,シャルム,,,PENDING,2025-02-14T04:15:38.369279+00:00
5351,060-8298,広島県,東村山市,659 山田 Street,クレスト,,,APPROVED,2024-12-23T12:14:07.369279+00:00
5370,442-0213,宮崎県,狛江市,851 長谷川 Street,アーバン,,,APPROVED,2024-12-10T05:09:21.369279+00:00
5370,406-9200,福岡県,夷隅郡大多喜町,480 田中 Street,,,,APPROVED,2025-02-13T12:48:45.369279+00:00
5370,500-3680,北海道,東村山市,269 山本 Street,,,,REJECTED,2026-02-03T04:29:10.369279+00:00
5382,936-7899,熊本県,中央区,510 田中 Street,,,,PENDING,2024-08-05T07:43:10.369279+00:00
5382,595-8996,福井県,八王子市,419 山田 Street,パレス,,,REJECTED,2024-08-14T07:27:46.369279+00:00
5382,303-5307,愛知県,横浜市港北区,086 田中 Street,クレスト,,,APPROVED,2025-05-11T02:18:56.369279+00:00
5403,607-4183,青森県,袖ケ浦市,509 田中 Street,,,,REJECTED,2024-12-26T00:15:58.369782+00:00
5404,935-5144,鳥取県,千代田区,303 池田 Street,,,,APPROVED,2025-02-14T15:00:04.369782+00:00
5404,425-7533,京都府,横浜市都筑区,616 小林 Street,シャルム,,,PENDING,2025-12-01T17:37:06.369782+00:00
5404,939-1498,広島県,長生郡長南町,357 田中 Street,,,,REJECTED,2025-12-20T19:29:09.369782+00:00
5412,101-1996,佐賀県,杉並区,130 山本 Street,,,,APPROVED,2024-08-05T19:38:29.369782+00:00
5412,086-9601,福井県,富里市,425 佐藤 Street,,,,REJECTED,2026-02-03T08:30:41.369782+00:00
5414,585-8739,富山県,江戸川区,870 前田 Street,コート,,,APPROVED,2025-01-12T21:20:05.369782+00:00
5414,479-1459,福島県,清瀬市,520 斉藤 Street,アーバン,,,REJECTED,2025-08-10T17:55:04.369782+00:00
5414,723-3102,岐阜県,長生郡白子町,822 佐藤 Street,,,,PENDING,2025-10-01T15:40:06.369782+00:00
5431,203-4790,兵庫県,神津島村,916 渡辺 Street,クレスト,,,PENDING,2024-07-23T11:38:09.369782+00:00
5431,997-8010,静岡県,横浜市金沢区,436 佐藤 Street,パレス,,,APPROVED,2025-10-17T00:32:49.369782+00:00
5431,821-6312,宮崎県,目黒区,973 高橋 Street,パレス,,,REJECTED,2025-11-11T03:51:02.369782+00:00
5436,343-3454,秋田県,国分寺市,891 中川 Street,パーク,,,PENDING,2024-09-06T00:51:19.369782+00:00
5443,903-0112,新潟県,国分寺市,653 伊藤 Street,,,,APPROVED,2025-05-29T15:54:15.369782+00:00
5445,836-4899,佐賀県,新島村,982 鈴木 Street,,,,APPROVED,2024-10-21T04:15:05.369782+00:00
5446,395-1970,山口県,あきる野市,721 近藤 Street,,,,REJECTED,2024-03-18T04:15:13.369782+00:00
5446,510-1105,大阪府,富津市,980 伊藤 Street,ハイツ,,,REJECTED,2024-12-16T08:26:52.369782+00:00
5446,938-1838,東京都,小金井市,647 松本 Street,,,,APPROVED,2025-09-05T07:27:45.369782+00:00
5448,980-0695,福岡県,日野市,496 阿部 Street,シャルム,,,REJECTED,2024-10-10T17:57:55.369782+00:00
5460,983-3638,山梨県,白井市,222 松本 Street,パレス,,,REJECTED,2024-06-19T08:23:06.369782+00:00
5460,289-7011,長崎県,稲城市,833 鈴木 Street,,,,PENDING,2025-01-25T12:40:26.369782+00:00
5460,505-0315,高知県,港区,206 加藤 Street,シャルム,,,REJECTED,2025-05-11T23:55:37.369782+00:00
5466,206-8232,大阪府,印旛郡本埜村,869 渡辺 Street,,,,APPROVED,2025-01-22T19:23:38.370282+00:00
5476,758-2400,岩手県,香取市,458 山田 Street,クレスト,,,PENDING,2024-11-12T04:44:14.370282+00:00
5477,778-7825,大分県,杉並区,956 佐藤 Street,,,,REJECTED,2024-09-14T12:23:52.370282+00:00
5477,242-1714,福岡県,富津市,945 中村 Street,ハイツ,,,APPROVED,2025-11-05T21:50:45.370282+00:00
5477,065-7838,滋賀県,印旛郡本埜村,210 石川 Street,,,,PENDING,2025-11-23T05:11:44.370282+00:00
5483,518-1343,大分県,立川市,895 福田 Street,,,,APPROVED,2024-06-27T21:19:10.370282+00:00
5501,604-6458,大分県,国立市,182 藤田 Street,,,,PENDING,2024-10-05T02:50:33.370282+00:00
5501,885-9483,長崎県,台東区,341 高橋 Street,,,,REJECTED,2025-04-29T10:59:36.370282+00:00
5506,716-3922,福井県,横浜市神奈川区,876 坂本 Street,アーバン,,,REJECTED,2024-07-08T04:07:05.370282+00:00
5506,848-3146,京都府,川崎市宮前区,710 伊藤 Street,,,,APPROVED,2025-05-21T15:37:11.370282+00:00
5510,620-5706,山形県,豊島区,982 渡辺 Street,パーク,,,PENDING,2026-01-06T22:55:08.370282+00:00
5517,100-2022,奈良県,台東区,394 鈴木 Street,,,,APPROVED,2025-06-27T11:15:31.370282+00:00
5521,903-0652,徳島県,府中市,114 伊藤 Street,コーポ,,,REJECTED,2024-04-15T05:08:16.370282+00:00
5521,945-1241,富山県,東大和市,452 山田 Street,アーバン,,,REJECTED,2025-03-27T10:31:08.370282+00:00
5521,783-0565,香川県,富津市,292 長谷川 Street,シャルム,,,REJECTED,2026-01-31T09:23:23.370282+00:00
5524,168-5796,三重県,川崎市高津区,032 村上 Street,,,,APPROVED,2025-02-25T18:32:06.370282+00:00
5524,584-9235,愛知県,御蔵島村,572 中村 Street,,,,APPROVED,2025-05-30T08:05:11.370282+00:00
5527,997-9169,高知県,東大和市,197 山田 Street,,,,PENDING,2024-09-25T07:57:34.370785+00:00
5527,617-4359,福井県,横浜市中区,370 山崎 Street,コーポ,,,REJECTED,2024-11-16T07:00:23.370785+00:00
5527,824-7200,山梨県,武蔵村山市,370 長谷川 Street,コート,,,PENDING,2025-10-30T22:53:49.370785+00:00
5537,787-8617,広島県,南房総市,123 加藤 Street,パーク,,,APPROVED,2024-07-02T04:41:16.370785+00:00
5537,940-1553,群馬県,鎌ケ谷市,463 佐藤 Street,,,,APPROVED,2025-08-18T15:27:37.370785+00:00
5537,614-0280,大阪府,印西市,634 小林 Street,,,,REJECTED,2025-09-27T20:07:14.370785+00:00
5543,908-3763,高知県,目黒区,425 三浦 Street,クレスト,,,PENDING,2024-04-07T10:44:20.370785+00:00
5543,504-9105,佐賀県,渋谷区,128 山本 Street,ハイツ,,,REJECTED,2025-04-05T05:28:03.370785+00:00
5543,402-4402,沖縄県,浦安市,915 加藤 Street,コート,,,PENDING,2025-10-18T01:31:54.370785+00:00
5547,301-5431,新潟県,山武郡横芝光町,059 松本 Street,,,,PENDING,2024-02-21T12:42:27.370785+00:00
5547,787-0135,山梨県,川崎市中原区,884 佐藤 Street,コーポ,,,APPROVED,2025-05-23T13:12:59.370785+00:00
5576,082-6019,広島県,長生郡白子町,588 松本 Street,コート,,,APPROVED,2024-05-13T22:32:25.370785+00:00
5576,447-5596,石川県,安房郡鋸南町,512 藤井 Street,,,,PENDING,2026-01-27T06:08:40.370785+00:00
5580,326-6976,北海道,富里市,819 中島 Street,,,,REJECTED,2024-09-09T00:28:06.370785+00:00
5589,319-9268,奈良県,長生郡睦沢町,976 山口 Street,,,,APPROVED,2024-12-24T10:59:32.370785+00:00
5589,311-0669,千葉県,長生郡長南町,959 藤田 Street,アーバン,,,REJECTED,2025-10-24T12:42:29.370785+00:00
5589,715-9610,茨城県,西多摩郡日の出町,028 佐藤 Street,ハイツ,,,REJECTED,2025-11-16T09:43:41.370785+00:00
5590,381-1232,長野県,東久留米市,337 井上 Street,,,,APPROVED,2024-05-14T15:05:49.371283+00:00
5596,938-3230,福井県,小平市,264 小林 Street,,,,PENDING,2024-05-14T04:01:24.371283+00:00
5596,399-6857,広島県,横浜市都筑区,151 中村 Street,シャルム,,,APPROVED,2024-08-31T17:09:37.371283+00:00
5596,102-2221,鹿児島県,昭島市,079 高橋 Street,,,,PENDING,2025-07-06T15:43:03.371283+00:00
5617,617-0147,愛知県,西多摩郡奥多摩町,240 井上 Street,,,,PENDING,2024-02-24T04:37:42.371283+00:00
5618,169-5956,茨城県,印旛郡本埜村,742 鈴木 Street,シャルム,,,PENDING,2024-06-15T11:22:04.371283+00:00
5618,342-1482,和歌山県,西多摩郡檜原村,722 山口 Street,コーポ,,,REJECTED,2024-08-07T14:54:39.371283+00:00
5645,696-1392,佐賀県,鴨川市,104 池田 Street,シャルム,,,REJECTED,2024-12-13T14:17:49.371283+00:00
5645,590-1133,愛知県,川崎市幸区,625 石川 Street,クレスト,,,APPROVED,2025-09-04T13:36:56.371283+00:00
5645,694-2242,北海道,東久留米市,601 中村 Street,,,,PENDING,2025-11-06T12:15:41.371283+00:00
5662,378-8741,愛媛県,墨田区,946 山口 Street,コート,,,REJECTED,2025-03-19T07:28:41.371283+00:00
5671,212-7738,宮城県,横浜市泉区,092 藤井 Street,ハイツ,,,REJECTED,2024-05-18T23:17:45.371283+00:00
5671,265-9294,香川県,横浜市中区,955 福田 Street,,,,REJECTED,2025-09-28T00:31:53.371283+00:00
5679,596-1369,奈良県,鎌ケ谷市,171 田中 Street,,,,REJECTED,2024-06-24T06:06:31.371283+00:00
5679,991-6811,島根県,杉並区,948 中村 Street,,,,PENDING,2024-09-28T07:37:30.371283+00:00
5679,275-8442,新潟県,横浜市旭区,884 山下 Street,,,,APPROVED,2025-08-22T17:29:09.371283+00:00
5687,574-8273,三重県,長生郡長柄町,143 佐藤 Street,,,,PENDING,2024-07-11T10:48:10.371283+00:00
5694,636-0842,福島県,中野区,182 佐藤 Street,,,,PENDING,2024-05-31T19:43:55.371283+00:00
5694,526-1900,福井県,葛飾区,413 加藤 Street,コート,,,REJECTED,2024-10-17T06:37:34.371283+00:00
5695,645-0395,北海道,豊島区,912 長谷川 Street,シャルム,,,PENDING,2024-03-07T09:56:35.371784+00:00
5695,404-6896,岡山県,夷隅郡大多喜町,242 松本 Street,コーポ,,,PENDING,2024-08-21T18:05:59.371784+00:00
5695,665-3678,岩手県,横浜市磯子区,126 西村 Street,,,,APPROVED,2025-06-12T11:30:49.371784+00:00
5698,237-6660,熊本県,武蔵村山市,464 岡田 Street,シャルム,,,PENDING,2026-01-20T05:20:47.371784+00:00
5702,340-2395,島根県,横浜市瀬谷区,986 遠藤 Street,パレス,,,REJECTED,2024-04-03T23:57:30.371784+00:00
5702,022-1295,奈良県,東久留米市,246 山田 Street,,,,APPROVED,2025-04-23T16:40:28.371784+00:00
5706,356-5932,青森県,横浜市緑区,689 中村 Street,ハイツ,,,PENDING,2024-12-27T10:11:31.371784+00:00
5706,715-3641,新潟県,西多摩郡瑞穂町,307 林 Street,コーポ,,,APPROVED,2025-06-05T18:15:35.371784+00:00
5706,532-8624,埼玉県,八千代市,816 橋本 Street,アーバン,,,APPROVED,2025-09-01T17:04:51.371784+00:00
5723,389-2741,京都府,新宿区,823 佐藤 Street,,,,REJECTED,2025-11-03T06:46:38.371784+00:00
5725,576-0305,熊本県,小笠原村,291 池田 Street,アーバン,,,APPROVED,2025-06-27T01:57:05.371784+00:00
5725,410-3115,岐阜県,新宿区,406 坂本 Street,,,,PENDING,2025-10-22T16:40:49.371784+00:00
5725,391-4066,岩手県,香取郡神崎町,178 吉田 Street,アーバン,,,APPROVED,2025-12-19T21:47:01.371784+00:00
5740,985-6326,広島県,小笠原村,051 太田 Street,,,,REJECTED,2025-03-04T15:03:01.371784+00:00
5742,628-6600,長野県,香取郡多古町,411 太田 Street,,,,APPROVED,2024-03-30T21:37:14.371784+00:00
5742,854-2841,東京都,夷隅郡御宿町,902 山本 Street,,,,REJECTED,2025-06-03T05:50:23.371784+00:00
5742,405-2661,和歌山県,山武郡横芝光町,527 鈴木 Street,,,,APPROVED,2025-07-09T20:44:40.371784+00:00
5763,559-3608,千葉県,八王子市,085 藤田 Street,,,,PENDING,2025-09-15T07:33:03.371784+00:00
5763,660-5884,埼玉県,国立市,815 阿部 Street,シティ,,,REJECTED,2025-10-14T03:24:45.371784+00:00
5766,043-9023,徳島県,足立区,893 佐藤 Street,ハイツ,,,REJECTED,2025-12-03T05:53:12.372282+00:00
5766,844-6926,福島県,目黒区,456 福田 Street,,,,REJECTED,2025-12-23T22:18:17.372282+00:00
5775,777-5013,福島県,横浜市中区,507 小川 Street,ハイツ,,,APPROVED,2025-03-08T19:29:58.372282+00:00
5775,158-2925,北海道,横浜市保土ケ谷区,545 高橋 Street,,,,REJECTED,2025-11-07T13:16:55.372282+00:00
5778,599-3578,沖縄県,白井市,834 斎藤 Street,ハイツ,,,APPROVED,2024-05-25T05:31:00.372282+00:00
5778,004-0682,三重県,横浜市鶴見区,022 伊藤 Street,,,,APPROVED,2025-06-27T07:27:31.372282+00:00
5778,479-5513,滋賀県,武蔵村山市,632 斎藤 Street,クレスト,,,PENDING,2025-09-17T10:59:34.372282+00:00
5779,544-5372,埼玉県,荒川区,765 山口 Street,,,,REJECTED,2024-03-07T09:23:18.372282+00:00
5779,867-0282,山口県,千代田区,939 山田 Street,シティ,,,APPROVED,2025-08-05T17:17:31.372282+00:00
5783,700-7225,北海道,立川市,977 山口 Street,,,,APPROVED,2024-06-12T15:52:55.372282+00:00
5783,068-8968,京都府,町田市,384 山本 Street,,,,PENDING,2026-01-11T07:49:34.372282+00:00
5788,122-9751,北海道,四街道市,900 松本 Street,,,,REJECTED,2024-05-29T02:43:49.372282+00:00
5788,663-0632,青森県,三宅島三宅村,302 鈴木 Street,,,,REJECTED,2024-05-31T22:02:53.372282+00:00
5788,852-8032,長野県,大島町,599 阿部 Street,,,,APPROVED,2025-10-18T04:48:36.372282+00:00
5789,460-9424,神奈川県,我孫子市,303 長谷川 Street,,,,APPROVED,2024-05-01T09:59:13.372282+00:00
5789,709-8422,山梨県,白井市,682 福田 Street,ハイツ,,,REJECTED,2024-12-23T12:50:37.372282+00:00
5789,059-2928,秋田県,長生郡一宮町,136 岡本 Street,,,,REJECTED,2025-09-18T08:46:55.372282+00:00
5793,108-0409,奈良県,横浜市港北区,799 高橋 Street,,,,PENDING,2024-08-13T13:46:31.372282+00:00
5793,278-4111,茨城県,鴨川市,728 村上 Street,,,,PENDING,2025-10-17T13:59:18.372282+00:00
5798,487-1987,青森県,中央区,407 山崎 Street,,,,PENDING,2025-11-23T04:38:28.372782+00:00
5802,091-6150,新潟県,福生市,591 山田 Street,,,,PENDING,2024-09-27T08:56:08.372782+00:00
5820,078-7523,岩手県,府中市,428 井上 Street,,,,REJECTED,2025-02-24T13:36:17.372782+00:00
5843,718-8367,鳥取県,印旛郡酒々井町,662 渡辺 Street,,,,REJECTED,2025-01-23T19:28:38.372782+00:00
5843,767-6025,秋田県,川崎市中原区,352 村上 Street,ハイツ,,,REJECTED,2025-09-20T06:47:02.372782+00:00
5846,568-4588,徳島県,鴨川市,899 後藤 Street,パレス,,,REJECTED,2024-04-22T03:07:48.372782+00:00
5846,582-1465,福島県,川崎市中原区,281 石井 Street,,,,APPROVED,2025-04-16T20:16:04.372782+00:00
5846,369-4790,三重県,清瀬市,203 斉藤 Street,コート,,,REJECTED,2025-11-01T14:22:00.372782+00:00
5850,851-1395,埼玉県,東久留米市,985 林 Street,,,,APPROVED,2024-11-16T10:27:53.372782+00:00
